paperId,venueId,venueName
4f62956c-4c48-4019-b3ef-41460d3f8c20,V411,genetic and evolutionary computation conference
4f67f61a-4db7-4c89-86cc-37c8f5f51b2c,V393,empirical methods in natural language processing
4f69a3c0-f8e5-45d7-bb6a-575a3f5802ac,V359,conference on information sciences and systems
4f6ed82a-5df6-4365-8fec-8e30da6301f2,V573,network and parallel computing
4f71462d-1c53-4564-93bf-14eb50b26d12,V332,collaboration technologies and systems
4f7566d5-81c7-4cfb-bde3-f749370e21b3,V645,very large data bases
4f7b9a91-4149-46ca-91e4-264d5ad07d42,V418,high performance computing and communications
4f7c9a86-73bf-4cc1-8725-c13f054f77f2,V34,Computational Linguistics
4f7ff36f-9bbd-40f8-a27b-d2bb26e9366f,V656,wireless communications and networking conference
4f8027cc-30f5-4ea8-8e3e-3bf120eae9a2,V579,new security paradigms workshop
4f8680b7-cfd6-4ec4-8477-2921bacfeb25,V459,international conference on communications
4f8938dc-d1f6-47f6-8f89-13f6873ea665,V345,computer science and information engineering
4f8b9da0-c411-4ed5-9ea4-557fae775944,V494,international conference on machine learning
4f8c9858-5740-4d51-a2d2-5782b576314f,V258,Sigact News
4f95dba8-a125-4a5f-8da7-7c296bce0688,V472,international conference on data engineering
4f97c932-1a06-4f33-88d9-1d07007ef9ba,V103,IEEE Transactions on Geoscience and Remote Sensing
4fa6ed49-7aa1-48ea-aaf4-04a8410f4ef1,V108,IEEE Transactions on Information Theory
4fa86a0c-c5e1-4d08-97dc-999d2dbab0f2,V536,international symposium on information theory
4fb2b7a0-ac79-49af-88b1-c74bb89e78d7,V364,conference on software maintenance and reengineering
4fb951d4-ce95-4ee2-80d0-208951c6d6ed,V537,international symposium on microarchitecture
4fc2a58e-4cf8-488b-beed-e6fb573e4b57,V494,international conference on machine learning
4fca690e-3355-49b0-b119-31c92ab51b43,V451,"international conference on acoustics, speech, and signal processing"
4fcb3e94-54c0-4a7b-b192-33119f0b7d7b,V645,very large data bases
4fd3e4fb-94d4-44b5-98c2-b1f1498a0cba,V536,international symposium on information theory
4fd3fb4a-6526-4314-a24a-0340b69f9664,V116,IEEE Transactions on Parallel and Distributed Systems
4fda8d7f-6d7d-4300-905d-568170fe9165,V549,international workshop/conference on parsing technologies
4fe71a73-e9eb-4089-9129-5b6d943498e5,V230,Neural Computation
4fe96179-9c7d-4b97-9a5d-252b4056b1cb,V488,international conference on image processing
4fe9b613-78ac-4881-8987-41599acefb88,V511,international conference on program comprehension
4ff65a3e-6746-4279-bf1a-6e3492e4444e,V412,global communications conference
4ff72d42-1760-4128-8380-8f3143ca4503,V507,international conference on parallel processing
4ff87f24-c155-4d73-a229-4a704ed16bbb,V98,IEEE Transactions on Computers
4ff8f4fa-f1e0-468b-935f-ae5550e84022,V445,intelligent robots and systems
50024d2d-b164-44d9-96eb-02c63d5c1b51,V533,international symposium on computer architecture
50045747-a445-4cf7-8976-07663def7fec,V537,international symposium on microarchitecture
5010be88-4a3a-4b01-afbc-0daa6c5d323b,V108,IEEE Transactions on Information Theory
50111d3b-0605-4007-904e-ebc786740e54,V108,IEEE Transactions on Information Theory
501f3622-0a98-4d4f-af8a-51cdc1c6aafd,V73,IEEE Communications Magazine
5021aed6-b4c8-47e4-91ba-9270a4007603,V412,global communications conference
5029be0f-dfad-423e-83dc-acd5d62444dd,V26,BMC Medical Informatics and Decision Making
50364a88-70cc-41e5-91ea-84a9bd12b920,V345,computer science and information engineering
50383642-599f-46f6-999d-94aa82663b03,V349,computer vision and pattern recognition
50383b8b-e060-42d4-bd44-59d3f0c5943c,V99,IEEE Transactions on Consumer Electronics
503b56e2-d015-4f85-8e7c-aae218576132,V551,internet measurement conference
503f8fb9-cf7e-447f-a713-df3528fe5875,V200,Journal of Multimedia
5040d1ec-3f45-4030-87e5-4f541c9c032d,V462,international conference on computer communications
50495a8e-3516-47e2-ab21-0daf10f4fc5a,V514,international conference on semantic computing
504b0716-052f-443a-a1aa-9989fce2039f,V145,Informs Journal on Computing
5057898e-bc25-4969-a4b4-881ba80d6783,V349,computer vision and pattern recognition
5064b1b7-9184-4360-b983-1e3a35cc0fb6,V39,Computer Networks
506be6ff-71ab-495d-9059-8ae9cf0698db,V400,european conference on web services
5072965a-c892-43d6-b06d-ef47ecdba514,V98,IEEE Transactions on Computers
5075207a-eb98-4da1-b447-4d1f57394558,V412,global communications conference
5076df6f-2270-4bbe-9cda-099901255c2d,V404,field-programmable technology
507af253-ed33-4d9c-860b-2b71a451bf81,V559,meeting of the association for computational linguistics
507b0cf8-1afc-46a5-86fc-fbe59e85f72a,V403,field-programmable logic and applications
507fa7bb-0af3-4731-9270-0a1054b96f5d,V243,Peer-to-peer Networking and Applications
5080d2de-4eb7-49e1-94ef-1b717383eab0,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
5081ba39-ed0e-42a5-ab93-924b341f40c9,V254,Scientific Programming
50823acb-fc9d-439c-aecd-9b0681fabbae,V138,Information & Software Technology
5082ded0-3f58-4f93-b17f-acb15acf3923,V108,IEEE Transactions on Information Theory
508f7c08-6b3b-4440-8b7c-dafcd1517533,V216,Management Science
50962046-3b60-4176-804a-98931043bcd4,V163,International Journal of Network Management
509900f0-043f-4baa-840e-64badaf0c214,V598,principles of distributed computing
509956f6-b606-4ad4-a8c1-fee15ba63d0c,V120,IEEE Transactions on Signal Processing
50a0a643-1631-456e-abb3-76d77aa7d7e7,V96,IEEE Transactions on Communications
50a43ba3-4d7a-4566-9ba0-d9be0245b640,V393,empirical methods in natural language processing
50b39e99-7943-4ddb-997f-d2ac0a77f321,V462,international conference on computer communications
50b52066-1ca5-40f0-a5a0-84cd9026fa38,V80,IEEE Journal on Selected Areas in Communications
50b5aacf-223b-4a94-a7e6-56dab145a9b5,V563,mobile ad-hoc and sensor networks
50b9fbee-65a1-4ef3-9340-0d8b399738c3,V263,Software - Practice and Experience
50bd45ee-62e1-4213-82d8-49de6e552024,V340,computer aided modeling and design of communication links and networks
50bee7c9-6bcf-4dec-ad85-1aeef7d2639a,V215,Machine Learning
50c17e34-0600-4bba-a318-cb9af3676120,V629,symposium on reliable distributed systems
50c5d693-8972-4d99-9b66-da2590377f70,V152,International Journal of Computer Vision
50c97665-aa05-4ee1-acd5-42b8bbc69279,V158,International Journal of Information Acquisition
50ca400f-8b4b-4f77-95a9-d5cb8001dc5b,V92,IEEE Transactions on Broadcasting
50cb924f-a3ce-4568-baf1-6e28fd354617,V123,IEEE Transactions on Vehicular Technology
50cc415c-4029-4552-9a02-59451c1004ad,V463,international conference on computer communications and networks
50cd00d6-348d-4207-85d7-d213618cfa60,V72,IEEE Communications Letters
50d2e06b-bd32-4df5-b098-2449d62a7fc7,V89,"IEEE Transactions on Audio, Speech, and Language Processing"
50d33a35-79a1-4646-8389-8b5de5321230,V627,symposium on operating systems principles
50d465b2-51d1-41c2-806b-e58308afc042,V499,international conference on multimedia and expo
50d58c3c-9eec-4a93-a1fe-5e39cc375907,V462,international conference on computer communications
50e1edc2-a4b6-4c67-9fef-53c44b750fd4,V534,international symposium on computers and communications
50f0d894-4faf-4c3a-a0d2-7d2e977a88b9,V504,international conference on networks and communications
50f38627-15fe-4eb5-81f5-7618a72ce09c,V361,conference on multimedia modeling
50f6a90f-96ca-4b94-9a1e-ad3442fbbabc,V459,international conference on communications
50f79a6b-c30d-497a-9047-dd3bf99006ac,V412,global communications conference
50fce64b-3dfc-45e3-9e32-0f8ef14856d2,V536,international symposium on information theory
50fe01b6-5207-49f0-9bcf-8be5e82b51a8,V137,Image and Vision Computing
50fec86f-c2a9-4427-8859-1fa153f7c6a6,V327,british machine vision conference
50ff5b13-e417-43a9-8618-892880417754,V307,arXiv: Information Theory
51079c06-4d89-4aa7-af8c-6ab885b06668,V349,computer vision and pattern recognition
5108147e-2738-489c-ac07-39413675f795,V261,Sigplan Notices
51088093-221e-4c7e-a6f4-9b61f723bd63,V97,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems
510f0f6b-0317-46f8-823e-8565ac25ee78,V447,international acm sigir conference on research and development in information retrieval
510fcaeb-517a-4a92-87d8-55cd6205a1f8,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
51154562-31e0-4e9b-b1e8-95b282288abd,V515,international conference on software engineering
51158ac6-f070-4005-a76e-16d469ad2098,V251,Robotics and Autonomous Systems
5116244d-f07a-457c-8e05-673dd2daef0c,V141,Information Sciences
51167d2f-69f3-4a37-a39f-2121773ec7c3,V40,Computer Vision and Image Understanding
511ef4c6-d3a3-4f14-96be-a74d2f4b37b7,V558,measurement and modeling of computer systems
512489aa-8060-4c7c-9260-a97817318f53,V644,vehicular technology conference
5125abcf-ae0b-494a-97cb-c409a588cb63,V362,"conference on object-oriented programming systems, languages, and applications"
5127e81e-0434-4ca7-b97e-f070a54abd77,V310,arXiv: Numerical Analysis
512b0660-22ad-4248-8de7-223e36f7110b,V96,IEEE Transactions on Communications
512c62c8-2fd5-4334-8eb3-b558b7cccbe8,V472,international conference on data engineering
512f6965-d6fe-4f10-bdb1-b43aeb8c219e,V639,ubiquitous computing
5131a487-fa1f-48f2-8a80-44a4842ec7fd,V293,advanced video and signal based surveillance
513234e8-1432-414a-8586-7519108eb603,V108,IEEE Transactions on Information Theory
513614b3-231a-4138-9404-c1e19d12dea5,V539,international symposium on neural networks
513f502b-a6b2-42dc-839b-16a5cfcb6ebc,V247,Proceedings of the IEEE
5140ef58-238e-4112-b7d1-cf7f2cb339b7,V254,Scientific Programming
5143152f-384a-4898-a83f-363b2bac69b0,V243,Peer-to-peer Networking and Applications
5144efc7-4463-4110-abd7-b12a45c7960d,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
51476f59-d131-4a4c-8d8b-c5c7bfb4e7e8,V508,international conference on pattern recognition
514cc7f9-4cb9-4a2c-bf35-2a9fbddccc35,V73,IEEE Communications Magazine
514dc444-6c01-4430-9a65-48db4e93d253,V107,IEEE Transactions on Information Forensics and Security
514f639a-6430-45d0-bc06-c7add293d43a,V255,Security and Communication Networks
51502f58-ebd5-42a3-b364-03c8cfd79bb8,V96,IEEE Transactions on Communications
51542357-8edb-49cd-b041-c90fb48ce9d4,V542,international symposium on parallel and distributed processing and applications
5159ea73-33ee-4d56-8abe-ec5ae441ffe0,V156,International Journal of Humanoid Robotics
515f6e35-4592-400a-8288-ffbf6d058027,V644,vehicular technology conference
51620689-2e29-43d1-9948-06aad0cc990b,V652,winter simulation conference
5162b821-c4a6-481c-968f-d0c3c2041626,V516,international conference on software maintenance
5166d3d5-5fe8-4e24-baa6-b68cd86c7726,V323,australian software engineering conference
5167aa0b-ed47-48da-932d-c735100b82ed,V107,IEEE Transactions on Information Forensics and Security
51683865-19ed-4200-9a9a-cc781de0b76e,V642,usenix technical conference
516d8a20-adde-4a68-b0d0-23f4f4ddf4cd,V78,IEEE Journal of Selected Topics in Signal Processing
516ddde4-9583-4eef-bc90-5928b48b0e1d,V536,international symposium on information theory
516e5ec9-0881-453e-b52c-534226d35bda,V295,advances in multimedia
516f9cce-b241-4835-87b6-78fb4ca1b95a,V53,Empirical Software Engineering
51724e0f-6555-4882-a418-e118f061b79e,V216,Management Science
5172c4b0-35e5-4f12-a07f-93d556108b09,V103,IEEE Transactions on Geoscience and Remote Sensing
51735bbe-48bc-42ce-863a-458fb2bdebf7,V396,european conference on computer systems
51760c64-73aa-4883-a629-441f952d576d,V105,IEEE Transactions on Image Processing
51770528-4bc4-4e0d-93b5-29439fca5996,V355,conference on decision and control
51791994-6303-4383-b830-700891bf87bc,V230,Neural Computation
51815a28-e278-46de-9af3-f1ed60ba4323,V217,Manufacturing & Service Operations Management
51863e0a-bb0a-4acd-b5d7-f3f2b3d98464,V451,"international conference on acoustics, speech, and signal processing"
5188d834-7ed9-4b7e-96e7-85ce8731436e,V392,emerging technologies and factory automation
518d43ff-5083-447f-861c-67e668982c41,V349,computer vision and pattern recognition
518f46e2-4b29-43e1-8af1-8040094f03e0,V536,international symposium on information theory
51930de8-c915-4652-baa5-39958c6cfadd,V96,IEEE Transactions on Communications
519753a9-80e7-487b-8628-c016f3040795,V459,international conference on communications
51a13c89-3cc0-41be-a800-bb7ddd85a680,V334,communications and mobile computing
51a7ff21-e8b9-4d4b-be31-7313d3fec4d8,V358,conference on information and knowledge management
51aba28f-c7a1-4e9e-9545-bc8888338738,V501,international conference on network protocols
51aeab9b-d8c1-48aa-b58f-720015ffcc88,V292,advanced information networking and applications
51af8e38-3557-4d6d-b879-9198393ef2f2,V96,IEEE Transactions on Communications
51b09ec6-8540-444c-80e5-791f6e4f5d78,V171,International Journal of Web Engineering and Technology
51b20a23-0c1c-48cb-81cc-eee11ec8d184,V349,computer vision and pattern recognition
51b5f92d-64cd-4cf6-a77d-d7456938aebb,V613,signal processing systems
51b6ba80-b6ea-4ce5-be25-8b87b4979995,V293,advanced video and signal based surveillance
51bdcda1-49f9-4bf3-ab30-21b20b09f88b,V241,Pattern Recognition
51c56fe4-9554-4b0b-96b1-ce8206334f53,V337,computational intelligence and security
51c73f5b-6731-4383-ac88-f7ea80f77704,V438,indian international conference on artificial intelligence
51c81eaa-9a43-4df5-a16a-ba99012d48b1,V646,virtual environments human computer interfaces and measurement systems
51c9d396-abd9-4fe8-ba9f-9c87a19268bf,V475,international conference on distributed computing systems
51cbc57a-705a-4935-ba73-d2aca02bd50b,V116,IEEE Transactions on Parallel and Distributed Systems
51d3d4e1-d333-4167-a5b9-0d51f3123add,V425,human factors in computing systems
51d587a1-2b2a-4ac3-bd84-0109edbf4d8a,V349,computer vision and pattern recognition
51d682ca-8481-4848-9e25-915ee75f79d3,V49,EURASIP Journal on Advances in Signal Processing
51d8e7c1-dc64-440c-b4ad-5c4d4c9f0ef4,V307,arXiv: Information Theory
51db1cfc-ecee-489f-93ba-4f3cc42ee7fb,V612,sensor mesh and ad hoc communications and networks
51e23330-0c76-44e2-aec2-179752fea0c1,V213,Laser Physics Review
51e45000-2155-47f5-aa2a-6dcf72871ee0,V72,IEEE Communications Letters
51e631b0-45c9-4eb0-9ffb-2d559b75e26d,V143,Information Systems Research
51e93046-4a24-4b26-9fb6-9639630071ba,V459,international conference on communications
51eb113b-b334-4297-9132-cfa50914d202,V230,Neural Computation
51f13211-a712-46ac-a92f-79989423bbe9,V164,"International Journal of Parallel, Emergent and Distributed Systems"
51f1e7fd-0de2-40a1-8593-1ad6f0fac953,V479,international conference on embedded networked sensor systems
51f2582c-fff7-476a-81b2-e4f515ddebde,V633,systems man and cybernetics
51f3c232-b580-4151-a542-a98b94008a1f,V270,Telecommunication Systems
51f615e2-8c57-452c-bb27-817d7029027d,V124,IEEE Transactions on Very Large Scale Integration Systems
52005a2f-2ab1-4aac-9941-5706d8d1a84b,V72,IEEE Communications Letters
52026494-3480-4004-a6d9-d1e7ff6f8b1e,V72,IEEE Communications Letters
5204f5af-06bb-42d2-8ff8-ae17ed1f3b02,V216,Management Science
5207b500-1fcf-4015-adee-0587552b2a6f,V298,algorithmic learning theory
5212cd7a-c957-441c-af75-49f759d46777,V113,IEEE Transactions on Multimedia
52153718-89c5-4d3e-aeb1-a985054ec850,V656,wireless communications and networking conference
52167814-a77d-450b-950d-bbc1f7d960dd,V96,IEEE Transactions on Communications
5216a046-0cb9-499e-bfea-390235bdb47a,V559,meeting of the association for computational linguistics
52187d93-590f-47a9-9bd3-1533d561cea9,V513,international conference on robotics and automation
521a5702-a8ae-4a58-818b-220b878fdc0f,V525,international parallel and distributed processing symposium
5227fef7-17dc-4064-a99a-502f2b040caa,V48,Discrete Applied Mathematics
52280939-f2b1-4b86-ad4a-f858ae48c7a7,V228,Multimedia Tools and Applications
52281dd4-e3df-47cb-9d49-de895a445bf4,V619,spoken language technology workshop
5234204b-2218-47cf-b15a-887d43c07b99,V473,international conference on data mining
523483d4-5461-40f0-8a97-30b6227a92b6,V513,international conference on robotics and automation
524221af-a586-40c9-bc93-c509142ebba9,V357,conference on emerging network experiment and technology
5242a5ff-1979-406b-ac92-5f8c05aaad4b,V205,Journal of Systems Architecture
5247de26-d1ac-4298-bcc7-f814d615c36f,V394,enterprise distributed object computing
524cbfb1-e2ed-480e-a226-3ddfae5348b5,V459,international conference on communications
5252965b-c5e1-4367-a160-7413aaa87142,V104,IEEE Transactions on Human-Machine Systems
52532aa2-376a-4b5f-9acf-8235943d6847,V111,IEEE Transactions on Knowledge and Data Engineering
5255592d-8506-4971-bb71-25c909ca3374,V546,international workshop conference on parsing technologies
5260709c-4d60-425a-8769-0a7efd06148c,V319,asia-pacific software engineering conference
5260d74c-392e-46b7-98dd-44c39b935561,V515,international conference on software engineering
526239a0-fe46-40f0-937b-82a5a327c7b8,V460,international conference on computational linguistics
52645d58-5973-4108-85d3-0c7951f16aff,V299,ambient intelligence
526825c5-20da-4364-aac9-f26d6e1b1782,V633,systems man and cybernetics
526860a6-aea8-4f8d-b7f9-e01d3629a6a9,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
526a1297-61e2-4ec0-9066-1a986d12d823,V72,IEEE Communications Letters
526a9c50-5d2d-4b23-9813-5e09a6361d16,V508,international conference on pattern recognition
526fb810-ec89-4a60-b1a8-73468272b0b4,V459,international conference on communications
52705197-fc94-440e-a95f-c6f6992501b3,V482,international conference on engineering of complex computer systems
5273677b-b381-4e97-b291-c3fa33b36104,V237,Operations Research
52779e28-c5eb-496e-a4db-ac7e4cf1e7d2,V94,IEEE Transactions on Circuits and Systems for Video Technology
527de8a3-4386-4891-abaa-1708cdfb8a4b,V499,international conference on multimedia and expo
5282b904-743f-4345-a934-aa72eae903dc,V354,"conference on creating, connecting and collaborating through computing"
